Timestamp_UTC,Actual,Forecast,Residual_Load
2023-12-16 15:00:00+00:00,83.9,101.90372,13990.4175
2023-12-16 16:00:00+00:00,106.78,111.68368,14330.365
2023-12-16 17:00:00+00:00,118.81,115.800995,13973.26
2023-12-16 18:00:00+00:00,103.0,103.976715,13544.7175
2023-12-16 19:00:00+00:00,93.6,94.47166,13010.6025
2023-12-16 20:00:00+00:00,75.0,87.09258,12420.2475
2023-12-16 21:00:00+00:00,66.46,84.24015,11819.7775
2023-12-16 22:00:00+00:00,56.0,78.40452,11178.8525
2023-12-16 23:00:00+00:00,45.48,75.25708,10771.5825
2023-12-17 00:00:00+00:00,43.11,79.40663,10504.0575
2023-12-17 01:00:00+00:00,43.71,77.94979,10262.4375
2023-12-17 02:00:00+00:00,28.69,81.28334,10182.01
2023-12-17 03:00:00+00:00,26.37,80.10749,10077.145
2023-12-17 04:00:00+00:00,29.87,82.73341,9984.6575
2023-12-17 05:00:00+00:00,39.03,83.04363,10178.22
2023-12-17 06:00:00+00:00,45.53,78.72862,10640.5175
2023-12-17 07:00:00+00:00,57.67,77.41071,11148.93
2023-12-17 08:00:00+00:00,59.17,83.72387,11314.7925
2023-12-17 09:00:00+00:00,54.43,86.208626,11164.315
2023-12-17 10:00:00+00:00,49.0,83.72871,10785.6125
2023-12-17 11:00:00+00:00,43.71,83.81853,10785.125
2023-12-17 12:00:00+00:00,40.03,90.056175,11403.855
2023-12-17 13:00:00+00:00,46.1,95.74215,12029.6725
2023-12-17 14:00:00+00:00,57.18,97.05523,12425.0325
2023-12-17 15:00:00+00:00,64.13,98.82375,12849.915
2023-12-17 16:00:00+00:00,89.0,107.37699,13342.0775
2023-12-17 17:00:00+00:00,99.89,116.87817,13179.7925
2023-12-17 18:00:00+00:00,86.0,99.21184,12789.925
2023-12-17 19:00:00+00:00,65.99,91.519585,12567.795
2023-12-17 20:00:00+00:00,64.89,88.76829,12301.8475
2023-12-17 21:00:00+00:00,66.84,89.04465,11867.8275
2023-12-17 22:00:00+00:00,51.63,84.24821,11378.14
2023-12-17 23:00:00+00:00,54.46,81.67793,10866.07
2023-12-18 00:00:00+00:00,52.02,58.71592,10507.405
2023-12-18 01:00:00+00:00,50.29,53.90574,10411.14
2023-12-18 02:00:00+00:00,49.2,53.5855,10348.2925
2023-12-18 03:00:00+00:00,52.77,58.048203,10512.765
2023-12-18 04:00:00+00:00,62.58,61.502625,10791.0
2023-12-18 05:00:00+00:00,84.0,85.40483,11823.745
2023-12-18 06:00:00+00:00,103.39,96.84746,13287.43
2023-12-18 07:00:00+00:00,109.28,95.87057,14587.03
2023-12-18 08:00:00+00:00,110.28,96.295616,15177.07
2023-12-18 09:00:00+00:00,89.03,93.46225,15107.315
2023-12-18 10:00:00+00:00,81.17,88.975174,14800.3375
2023-12-18 11:00:00+00:00,74.89,90.00261,14535.3425
2023-12-18 12:00:00+00:00,74.95,89.8761,14529.495
2023-12-18 13:00:00+00:00,80.87,89.3417,14736.5575
2023-12-18 14:00:00+00:00,88.0,89.24408,15014.7875
2023-12-18 15:00:00+00:00,95.41,89.307144,15813.165
2023-12-18 16:00:00+00:00,104.33,132.51314,16274.6275
2023-12-18 17:00:00+00:00,103.15,138.45726,16050.935
2023-12-18 18:00:00+00:00,96.3,135.0585,15483.475
2023-12-18 19:00:00+00:00,83.09,100.43756,14883.405
2023-12-18 20:00:00+00:00,74.89,85.40131,14282.7175
2023-12-18 21:00:00+00:00,63.79,82.713005,13578.27
2023-12-18 22:00:00+00:00,57.94,67.664055,12825.35
2023-12-18 23:00:00+00:00,52.24,76.40774,12366.73
2023-12-19 00:00:00+00:00,50.89,56.667313,11991.7725
2023-12-19 01:00:00+00:00,49.99,53.529747,11864.16
2023-12-19 02:00:00+00:00,56.27,52.597347,11775.1175
2023-12-19 03:00:00+00:00,59.0,54.016815,11774.2725
2023-12-19 04:00:00+00:00,65.05,67.08537,12083.2825
2023-12-19 05:00:00+00:00,80.0,110.69216,13151.5975
2023-12-19 06:00:00+00:00,93.74,115.85167,14814.7275
2023-12-19 07:00:00+00:00,100.24,128.47719,15866.035
2023-12-19 08:00:00+00:00,94.28,122.73366,16092.9675
2023-12-19 09:00:00+00:00,86.1,125.82033,15906.2775
2023-12-19 10:00:00+00:00,79.71,86.520485,15723.0725
2023-12-19 11:00:00+00:00,76.5,89.79914,15501.2625
2023-12-19 12:00:00+00:00,80.0,86.640236,15002.3175
2023-12-19 13:00:00+00:00,80.66,89.5396,15650.2075
2023-12-19 14:00:00+00:00,84.82,116.7029,15877.1025
2023-12-19 15:00:00+00:00,88.67,109.86017,16187.785
2023-12-19 16:00:00+00:00,101.81,120.03824,16703.0825
2023-12-19 17:00:00+00:00,94.4,124.14483,16623.8675
2023-12-19 18:00:00+00:00,91.1,113.19471,16245.845
2023-12-19 19:00:00+00:00,85.2,106.82304,15968.3875
2023-12-19 20:00:00+00:00,79.64,72.77493,15210.6925
2023-12-19 21:00:00+00:00,75.86,73.11566,14162.7925
2023-12-19 22:00:00+00:00,59.84,60.39374,13243.642500000002
2023-12-19 23:00:00+00:00,57.85,64.126785,12671.015
2023-12-20 00:00:00+00:00,50.48,92.96784,12346.585
2023-12-20 01:00:00+00:00,48.0,86.351616,12016.7025
2023-12-20 02:00:00+00:00,39.98,84.806786,11906.48
2023-12-20 03:00:00+00:00,31.51,87.86156,11835.8125
2023-12-20 04:00:00+00:00,39.97,101.758484,12292.575
2023-12-20 05:00:00+00:00,48.13,109.84903,13459.565
2023-12-20 06:00:00+00:00,69.53,115.128044,15132.1375
2023-12-20 07:00:00+00:00,98.09,119.685265,16432.105
2023-12-20 08:00:00+00:00,107.1,115.356346,16588.1075
2023-12-20 09:00:00+00:00,95.0,110.94693,16081.4775
2023-12-20 10:00:00+00:00,88.0,107.08598,14974.0075
2023-12-20 11:00:00+00:00,66.54,107.088806,15188.77
2023-12-20 12:00:00+00:00,70.1,106.95947,15181.44
2023-12-20 13:00:00+00:00,84.31,106.82885,15386.9625
2023-12-20 14:00:00+00:00,90.66,107.45299,15669.7425
2023-12-20 15:00:00+00:00,98.0,106.69597,16210.245
2023-12-20 16:00:00+00:00,110.91,121.16594,16594.567499999997
2023-12-20 17:00:00+00:00,100.81,118.51207,16124.855
2023-12-20 18:00:00+00:00,89.06,110.59733,15461.3225
2023-12-20 19:00:00+00:00,78.07,106.18516,14968.68
2023-12-20 20:00:00+00:00,66.87,102.010605,14457.01
2023-12-20 21:00:00+00:00,61.42,98.52568,13924.355
2023-12-20 22:00:00+00:00,48.93,91.12214,13195.4675
2023-12-20 23:00:00+00:00,29.9,79.89872,12634.07
2023-12-21 00:00:00+00:00,24.83,87.56293,12232.595
2023-12-21 01:00:00+00:00,20.48,84.36562,11990.3975
2023-12-21 02:00:00+00:00,2.76,83.925705,11935.955
2023-12-21 03:00:00+00:00,-0.84,86.6462,11983.6825
2023-12-21 04:00:00+00:00,-0.27,101.68114,12316.2
2023-12-21 05:00:00+00:00,24.44,107.56315,13255.7275
2023-12-21 06:00:00+00:00,46.5,121.41514,14679.175
2023-12-21 07:00:00+00:00,78.2,123.70946,15957.51
2023-12-21 08:00:00+00:00,83.8,120.25394,16437.86
2023-12-21 09:00:00+00:00,87.38,114.92037,15978.745
2023-12-21 10:00:00+00:00,85.72,116.65712,15729.905
2023-12-21 11:00:00+00:00,75.9,106.47856,15447.195
2023-12-21 12:00:00+00:00,64.9,106.36449,15427.19
2023-12-21 13:00:00+00:00,75.1,106.04871,15666.975
2023-12-21 14:00:00+00:00,75.87,114.990234,15859.6975
2023-12-21 15:00:00+00:00,73.4,111.80299,16183.245
2023-12-21 16:00:00+00:00,100.0,120.84982,16521.225
2023-12-21 17:00:00+00:00,102.75,122.12135,16034.785
2023-12-21 18:00:00+00:00,90.7,117.12177,15446.2975
2023-12-21 19:00:00+00:00,89.0,102.99489,14873.73
2023-12-21 20:00:00+00:00,60.0,102.69274,14202.9975
2023-12-21 21:00:00+00:00,47.56,94.88847,13423.885
2023-12-21 22:00:00+00:00,13.58,90.846725,12871.93
2023-12-21 23:00:00+00:00,0.13,91.342674,12502.445
2023-12-22 00:00:00+00:00,-0.25,89.29972,12165.15
2023-12-22 01:00:00+00:00,-0.07,85.17688,11932.985
2023-12-22 02:00:00+00:00,-0.19,87.23263,11907.4125
2023-12-22 03:00:00+00:00,-0.21,65.53019,11948.1625
2023-12-22 04:00:00+00:00,-0.4,79.53491,12275.3125
2023-12-22 05:00:00+00:00,0.44,107.0559,13134.37
2023-12-22 06:00:00+00:00,32.1,112.39594,14561.515
2023-12-22 07:00:00+00:00,72.0,122.45058,15713.2025
2023-12-22 08:00:00+00:00,92.0,124.93083,16261.7225
2023-12-22 09:00:00+00:00,63.57,119.97103,16060.8675
2023-12-22 10:00:00+00:00,59.95,105.289024,15817.3575
2023-12-22 11:00:00+00:00,54.11,105.18586,15470.4425
2023-12-22 12:00:00+00:00,54.5,105.71063,15361.7675
2023-12-22 13:00:00+00:00,60.61,105.41767,15391.6725
2023-12-22 14:00:00+00:00,60.0,105.47733,15774.045
2023-12-22 15:00:00+00:00,49.8,105.147255,15821.69
2023-12-22 16:00:00+00:00,72.0,110.27019,16159.335
2023-12-22 17:00:00+00:00,64.9,117.17563,15800.7375
2023-12-22 18:00:00+00:00,60.1,106.52737,15162.9625
2023-12-22 19:00:00+00:00,56.47,101.65137,14491.665
2023-12-22 20:00:00+00:00,45.03,101.206505,13813.78
2023-12-22 21:00:00+00:00,30.41,98.20244,13212.25
2023-12-22 22:00:00+00:00,12.0,97.77677,12408.7125
2023-12-22 23:00:00+00:00,10.0,84.567825,11855.17
2023-12-23 00:00:00+00:00,4.32,59.189182,11374.87
2023-12-23 01:00:00+00:00,0.13,54.077106,10996.1875
2023-12-23 02:00:00+00:00,0.03,54.96222,10829.1575
2023-12-23 03:00:00+00:00,0.0,52.38511,10759.97
2023-12-23 04:00:00+00:00,0.0,62.213314,10676.165
2023-12-23 05:00:00+00:00,0.1,77.45873,11103.3225
2023-12-23 06:00:00+00:00,7.43,89.04223,11904.5775
2023-12-23 07:00:00+00:00,20.0,91.419205,12757.4
2023-12-23 08:00:00+00:00,42.08,101.85197,13216.065
2023-12-23 09:00:00+00:00,41.64,101.57089,13341.7125
2023-12-23 10:00:00+00:00,45.9,100.63212,13520.43
2023-12-23 11:00:00+00:00,46.0,99.58986,13522.0125
2023-12-23 12:00:00+00:00,49.81,99.66181,13603.6625
2023-12-23 13:00:00+00:00,49.3,99.99154,13550.585
2023-12-23 14:00:00+00:00,49.51,99.78279,13564.9125
2023-12-23 15:00:00+00:00,54.28,100.05609,13916.52
2023-12-23 16:00:00+00:00,63.77,104.66339,14224.6125
2023-12-23 17:00:00+00:00,66.45,130.30554,14019.26
2023-12-23 18:00:00+00:00,57.99,113.67585,13605.785
2023-12-23 19:00:00+00:00,48.46,96.66513,13214.2125
2023-12-23 20:00:00+00:00,38.37,87.99971,12671.72
2023-12-23 21:00:00+00:00,20.32,91.80999,12119.6175
2023-12-23 22:00:00+00:00,7.77,88.12445,11563.7475
2023-12-23 23:00:00+00:00,0.08,78.31015,10812.8175
2023-12-24 00:00:00+00:00,-0.25,82.23257,10245.78
2023-12-24 01:00:00+00:00,-0.55,84.83079,10004.8475
2023-12-24 02:00:00+00:00,-1.24,83.81115,9927.2575
2023-12-24 03:00:00+00:00,-4.1,82.050995,9776.735
2023-12-24 04:00:00+00:00,-4.97,82.82039,9715.3525
2023-12-24 05:00:00+00:00,-4.22,84.11395,9903.165
2023-12-24 06:00:00+00:00,-2.91,72.44235,10449.425
2023-12-24 07:00:00+00:00,-1.62,77.63404,11204.6525
2023-12-24 08:00:00+00:00,0.0,86.729225,11635.495
2023-12-24 09:00:00+00:00,2.09,89.000565,11719.785
2023-12-24 10:00:00+00:00,0.06,88.22234,11614.39
2023-12-24 11:00:00+00:00,0.05,88.22234,11581.96
2023-12-24 12:00:00+00:00,0.06,87.58385,11681.995
2023-12-24 13:00:00+00:00,0.03,93.26508,11917.7525
2023-12-24 14:00:00+00:00,0.13,94.47675,12604.98
2023-12-24 15:00:00+00:00,1.0,97.49924,13439.095
2023-12-24 16:00:00+00:00,18.5,104.30541,14033.9775
2023-12-24 17:00:00+00:00,31.21,121.10073,13868.535
2023-12-24 18:00:00+00:00,34.8,110.01626,13474.9375
2023-12-24 19:00:00+00:00,10.0,95.46198,13126.0975
2023-12-24 20:00:00+00:00,2.01,86.40663,12629.65
2023-12-24 21:00:00+00:00,0.0,92.30506,11921.1425
2023-12-24 22:00:00+00:00,-0.1,85.67701,11243.1725
2023-12-24 23:00:00+00:00,-1.91,76.64906,10845.525
2023-12-25 00:00:00+00:00,-3.79,36.896976,10468.7325
2023-12-25 01:00:00+00:00,-6.65,39.27339,10217.315
2023-12-25 02:00:00+00:00,-10.03,37.262787,10042.65
2023-12-25 03:00:00+00:00,-10.0,37.251053,10062.75
2023-12-25 04:00:00+00:00,-6.5,43.548237,10453.0
2023-12-25 05:00:00+00:00,-7.59,70.04791,11602.83
2023-12-25 06:00:00+00:00,-1.5,92.67268,13403.7775
2023-12-25 07:00:00+00:00,0.08,99.9714,14864.9775
2023-12-25 08:00:00+00:00,10.05,107.360794,15544.0625
2023-12-25 09:00:00+00:00,25.0,95.33071,15400.97
2023-12-25 10:00:00+00:00,15.1,90.24834,14933.3075
2023-12-25 11:00:00+00:00,0.09,90.612274,14672.7425
2023-12-25 12:00:00+00:00,0.0,90.48576,14651.3525
2023-12-25 13:00:00+00:00,0.07,90.23506,14796.475
2023-12-25 14:00:00+00:00,5.0,89.98224,15198.7975
2023-12-25 15:00:00+00:00,34.99,89.79693,15566.8925
2023-12-25 16:00:00+00:00,52.5,96.043015,16044.255
2023-12-25 17:00:00+00:00,40.1,102.308784,15630.6525
2023-12-25 18:00:00+00:00,33.0,96.1906,15064.52
2023-12-25 19:00:00+00:00,12.01,93.99456,14280.95
2023-12-25 20:00:00+00:00,9.62,100.71298,13559.295
2023-12-25 21:00:00+00:00,5.0,88.303444,12678.1925
2023-12-25 22:00:00+00:00,0.08,62.963924,11884.375
2023-12-25 23:00:00+00:00,0.0,63.391796,11351.3025
2023-12-26 00:00:00+00:00,-0.02,24.899965,10962.03
2023-12-26 01:00:00+00:00,-0.14,21.075018,10755.645
2023-12-26 02:00:00+00:00,-2.83,26.837027,10609.735
2023-12-26 03:00:00+00:00,-3.8,28.256475,10584.545
2023-12-26 04:00:00+00:00,-1.85,34.586514,10943.7175
2023-12-26 05:00:00+00:00,0.0,69.533485,12010.6175
2023-12-26 06:00:00+00:00,1.62,77.422226,13552.88
2023-12-26 07:00:00+00:00,38.21,85.07392,14798.5325
2023-12-26 08:00:00+00:00,51.7,84.23984,15409.325
2023-12-26 09:00:00+00:00,48.88,81.70801,15346.41
2023-12-26 10:00:00+00:00,25.04,77.608696,15098.2925
2023-12-26 11:00:00+00:00,10.0,79.486176,15015.2475
2023-12-26 12:00:00+00:00,2.73,78.99573,14640.125
2023-12-26 13:00:00+00:00,40.1,79.10896,15470.08
2023-12-26 14:00:00+00:00,74.2,78.9158,15996.6975
2023-12-26 15:00:00+00:00,91.9,77.102745,16224.2725
2023-12-26 16:00:00+00:00,113.8,82.44759,16381.29
2023-12-26 17:00:00+00:00,130.0,88.82272,16028.9375
2023-12-26 18:00:00+00:00,129.0,83.502335,15656.3175
2023-12-26 19:00:00+00:00,113.9,82.84779,15199.9275
2023-12-26 20:00:00+00:00,83.1,90.54871,14554.5
2023-12-26 21:00:00+00:00,97.2,90.17565,13546.9075
2023-12-26 22:00:00+00:00,85.0,62.56535,12657.4325
2023-12-26 23:00:00+00:00,89.91,66.42401,12035.8375
2023-12-27 00:00:00+00:00,79.2,61.967846,11615.0625
2023-12-27 01:00:00+00:00,57.63,59.164326,11347.9425
2023-12-27 02:00:00+00:00,51.9,53.805058,11164.885
2023-12-27 03:00:00+00:00,50.03,54.97659,11187.9025
2023-12-27 04:00:00+00:00,55.71,69.844536,11555.075
2023-12-27 05:00:00+00:00,65.06,109.48055,12743.2375
2023-12-27 06:00:00+00:00,77.65,116.783455,14166.6275
2023-12-27 07:00:00+00:00,82.76,114.51085,15308.2275
2023-12-27 08:00:00+00:00,80.54,115.06639,15586.305
2023-12-27 09:00:00+00:00,74.89,111.876816,15435.5575
2023-12-27 10:00:00+00:00,74.71,107.893486,15177.6425
2023-12-27 11:00:00+00:00,73.79,109.00968,15045.8025
2023-12-27 12:00:00+00:00,72.0,109.74291,15117.7975
2023-12-27 13:00:00+00:00,73.7,107.88021,15468.105
2023-12-27 14:00:00+00:00,80.0,107.16576,15514.81
2023-12-27 15:00:00+00:00,79.16,107.52886,15812.205
2023-12-27 16:00:00+00:00,80.38,124.5246,16051.6575
2023-12-27 17:00:00+00:00,74.38,143.1214,15496.4225
2023-12-27 18:00:00+00:00,64.9,136.37048,14849.8675
2023-12-27 19:00:00+00:00,54.73,115.97135,14287.5175
2023-12-27 20:00:00+00:00,24.74,101.62791,13699.9225
2023-12-27 21:00:00+00:00,16.99,95.14653,13112.3375
2023-12-27 22:00:00+00:00,0.2,87.30013,12471.3025
2023-12-27 23:00:00+00:00,-0.02,78.55212,11795.6175
2023-12-28 00:00:00+00:00,-0.78,75.33308,11436.7725
2023-12-28 01:00:00+00:00,-1.43,68.00335,11143.5175
2023-12-28 02:00:00+00:00,-1.39,71.76581,11013.725
2023-12-28 03:00:00+00:00,-1.94,71.168465,11180.4925
2023-12-28 04:00:00+00:00,-1.04,87.86831,11553.6175
2023-12-28 05:00:00+00:00,-0.7,102.74585,12539.54
2023-12-28 06:00:00+00:00,16.06,110.131226,14031.0975
2023-12-28 07:00:00+00:00,38.2,112.0014,15274.5625
2023-12-28 08:00:00+00:00,38.79,112.5007,15793.24
2023-12-28 09:00:00+00:00,29.6,110.0971,15741.74
2023-12-28 10:00:00+00:00,34.89,106.10293,15328.7325
2023-12-28 11:00:00+00:00,11.65,106.21758,15187.29
2023-12-28 12:00:00+00:00,11.4,104.30331,15294.705
2023-12-28 13:00:00+00:00,26.37,106.20431,15268.005
2023-12-28 14:00:00+00:00,50.72,106.26115,15610.4775
2023-12-28 15:00:00+00:00,40.87,105.7736,16176.1125
2023-12-28 16:00:00+00:00,78.4,109.35944,16606.3975
2023-12-28 17:00:00+00:00,0.0,131.69992,16307.205
2023-12-28 18:00:00+00:00,65.02,119.78739,15745.2
2023-12-28 19:00:00+00:00,64.9,106.88407,15325.7175
2023-12-28 20:00:00+00:00,54.0,102.62184,14320.2125
2023-12-28 21:00:00+00:00,40.0,96.27619,13249.95
2023-12-28 22:00:00+00:00,2.0,94.10647,12478.545
2023-12-28 23:00:00+00:00,0.0,77.22555,11728.3575
2023-12-29 00:00:00+00:00,-0.08,54.95352,11320.4975
2023-12-29 01:00:00+00:00,-0.28,56.49576,11002.3775
2023-12-29 02:00:00+00:00,-1.51,54.49196,10779.9675
2023-12-29 03:00:00+00:00,-1.27,59.78848,10718.7075
2023-12-29 04:00:00+00:00,-0.28,63.74245,10950.045
2023-12-29 05:00:00+00:00,-0.07,95.54465,11987.0775
2023-12-29 06:00:00+00:00,0.1,108.74885,13760.98
2023-12-29 07:00:00+00:00,25.0,111.875374,14979.985
2023-12-29 08:00:00+00:00,59.0,112.58212,15386.18
2023-12-29 09:00:00+00:00,60.05,109.907745,15109.5575
2023-12-29 10:00:00+00:00,50.04,105.59587,14805.2825
2023-12-29 11:00:00+00:00,30.44,105.32644,14480.4
2023-12-29 12:00:00+00:00,17.13,105.19993,14393.83
2023-12-29 13:00:00+00:00,41.28,105.9098,14629.675
2023-12-29 14:00:00+00:00,60.0,105.26246,15091.3575
2023-12-29 15:00:00+00:00,73.7,105.054955,15216.78
2023-12-29 16:00:00+00:00,75.1,107.46304,15393.265
2023-12-29 17:00:00+00:00,69.53,136.8426,15118.995
2023-12-29 18:00:00+00:00,74.9,117.728775,14528.2025
2023-12-29 19:00:00+00:00,62.54,105.41378,13796.5925
2023-12-29 20:00:00+00:00,54.89,93.584625,13009.845
2023-12-29 21:00:00+00:00,36.04,94.05419,12380.8125
2023-12-29 22:00:00+00:00,19.35,88.91872,11897.9025
2023-12-29 23:00:00+00:00,32.49,78.698456,11472.005
2023-12-30 00:00:00+00:00,29.16,52.63973,10954.1075
2023-12-30 01:00:00+00:00,8.88,53.647957,10552.96
2023-12-30 02:00:00+00:00,5.61,43.75738,10485.3575
2023-12-30 03:00:00+00:00,5.74,54.967846,10406.97
2023-12-30 04:00:00+00:00,10.0,61.209915,10393.07
2023-12-30 05:00:00+00:00,32.17,75.89182,10614.17
2023-12-30 06:00:00+00:00,44.9,74.037865,11164.4075
2023-12-30 07:00:00+00:00,73.5,87.7179,11910.795
2023-12-30 08:00:00+00:00,0.0,96.6641,12554.3
2023-12-30 09:00:00+00:00,53.0,95.59606,12806.98
2023-12-30 10:00:00+00:00,55.0,96.51507,12920.5425
2023-12-30 11:00:00+00:00,36.38,96.89487,12938.6825
2023-12-30 12:00:00+00:00,33.25,96.89487,12898.0875
2023-12-30 13:00:00+00:00,42.04,97.0081,12916.935
2023-12-30 14:00:00+00:00,73.5,96.97859,13015.6
2023-12-30 15:00:00+00:00,70.62,97.544365,13173.5675
2023-12-30 16:00:00+00:00,79.51,101.126854,13391.205
2023-12-30 17:00:00+00:00,79.99,116.23014,13065.545
2023-12-30 18:00:00+00:00,71.09,94.17613,12561.8425
2023-12-30 19:00:00+00:00,62.01,92.75266,12303.3025
2023-12-30 20:00:00+00:00,52.78,83.676094,11870.9075
2023-12-30 21:00:00+00:00,50.1,87.12121,11471.805
2023-12-30 22:00:00+00:00,43.23,83.84554,11152.515
2023-12-30 23:00:00+00:00,34.91,87.814156,10793.2775
2023-12-31 00:00:00+00:00,12.56,58.2004,10461.635
2023-12-31 01:00:00+00:00,4.0,70.59861,10236.745
2023-12-31 02:00:00+00:00,0.31,73.88915,10087.2875
2023-12-31 03:00:00+00:00,0.13,74.938545,9978.1525
2023-12-31 04:00:00+00:00,0.38,75.2231,9959.1225
2023-12-31 05:00:00+00:00,-0.41,83.21066,10083.93
2023-12-31 06:00:00+00:00,-0.38,70.76245,10450.4925
2023-12-31 07:00:00+00:00,3.24,76.006454,11092.29
2023-12-31 08:00:00+00:00,9.36,86.66683,11695.3325
2023-12-31 09:00:00+00:00,14.0,87.706825,11766.405
2023-12-31 10:00:00+00:00,10.68,87.583466,11653.0175
2023-12-31 11:00:00+00:00,11.0,87.65964,11468.0325
2023-12-31 12:00:00+00:00,6.09,84.19729,11274.145
2023-12-31 13:00:00+00:00,8.54,84.242195,11302.5775
2023-12-31 14:00:00+00:00,13.24,87.7812,11756.8625
2023-12-31 15:00:00+00:00,28.07,96.60844,12275.455
2023-12-31 16:00:00+00:00,50.0,98.908646,12881.415
2023-12-31 17:00:00+00:00,45.0,97.92279,12809.32
2023-12-31 18:00:00+00:00,39.64,109.24785,12406.84
2023-12-31 19:00:00+00:00,34.89,88.59374,12096.2775
2023-12-31 20:00:00+00:00,13.3,79.82232,11699.6075
2023-12-31 21:00:00+00:00,10.68,86.616585,11366.1325
2023-12-31 22:00:00+00:00,3.17,86.14371,11020.5925
2023-12-31 23:00:00+00:00,0.1,89.504135,10662.1725
